city,district_ar,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details_ar,details
Khobar,حي اللؤلؤ,Pearl district,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"حوش مجلس خارجي مجلس رجال دورة مياة مجلط  صاله مجلس نساء دورة مياة مطبخ 
غرفتين مستر روم وغرفتين مع دورة مياة وصاله
الملحق غرفتين ودورة مياة","Courtyards, an outdoor hall, a men’s hall, a cloakroom, a hall, a women’s hall, a bathroom, a kitchen 
Two master rooms and two rooms with a bathroom and a hall
The annex has two rooms and a bathroom"
Khobar,حي الكورنيش,Corniche neighborhood,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"فيلا فاخرة في حي كورنيش Khobar. أفضل حي بKhobar.

مكونات الفيلا:
الدور الأرض: صالة بدورة مياه و مجلس بدوره مياه و غرفة طعام و مطبخين و غرفة خادمة بدورة مياه.
الدور الثاني: ٥ غرف نوم و صالة و مطبخ.
الدور الثالث: جناح بدورة مياه و بلكونة.


الايجار السكن...","Luxury villa in Khobar Corniche neighborhood. Best neighborhood in Khobar.

Villa components:
Ground floor: a hall with a bathroom, a living room with a bathroom, a dining room, two kitchens, and a maid’s room with a bathroom.
Second floor: 5 bedrooms, a living room and a kitchen.
Third floor: suite with bathroom and balcony.


Accommodation rent..."
Khobar,حي الامواج,Al Amwaj neighborhood,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للأيجار ڤيلا دورين و ملحق في حي الأصداف

المساحة:437 متر 

الدور الأرضي :
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول :
عدد 5 غرف نوم (3 غرف ماستر)

الدور الثاني:
غرفتين - غرفة غسيل - دورة مياة

للتواصل : 

050...","For rent, a two-storey villa and an annex in the Asdaf neighborhood

Area: 437 meters 

Ground floor:
An external courtyard - a bathroom - a sitting room - a dining room for men - a sitting room for women - a kitchen 

First floor:
5 bedrooms (3 master rooms)

the second floor:
Two rooms - laundry room - bathroom

To contact: 

050..."
Khobar,حي العليا,Olaya district,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"للإيجار دبلوكس متصل مرتب جداً باركيه ومكيفات راكبة ومطابخ موقع مميز بتوفر المواقف وقربة من الخدمات الحيوية والمحال التجارية ومجمعات المطاعم نظافة المبنى كلياً خارجياً وداخلياً

0562222677
0554308667‬ ‬‬
‏‭ 0598935000","For rent, an attached duplex, very tidy, with parquet, installed air conditioners, and kitchens, a great location, with parking available, and close to vital services, shops, and restaurant complexes. The building is completely clean, both externally and internally.

0562222677
0554308667
0598935000"
Khobar,حي الحزام الاخضر,Green belt neighborhood,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"٤غرف نوم منهم غرفتين ماستر 
مجلس وصاله ومطبخ ٥ دوراه مياه 
غرفه شغاله وغرفه سواق 
البيت  مكيف بالكامل مركزي","4 bedrooms, including two master rooms 
Living room, kitchen, 5 bathrooms 
A maid's room and a driver's room 
The house is fully centrally air-conditioned"
Khobar,حي الصواري,Al-Sawari neighborhood,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"دبلكس جديد مكيف للايجار
الدور الارضي كراج سيارة مجالس مطبخ صالة 
الدور الثاني اربع غرف نوم غرفتين ماستر 
الدور الثاني  غرفة خادمة وغرفة غسيل 
يوجد ضمانات على السباكة والكهرباء ١٠ سنوات","New air-conditioned duplex for rent
Ground floor, car garage, living room, kitchen 
The second floor has four bedrooms and two master rooms 
The second floor is a maid's room and a laundry room 
There are 10-year guarantees on plumbing and electricity"
Khobar,حي الراكة الجنوبية,Southern Rakah neighborhood,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"فيلا في الراكة الجنوبية على شارع ٤٠ مكونة من صالة ومجلس ومقلط ومطبخ نظام امريكي مع غرفة خادمة وغرفة غسيل وحوش وقراج ومسبح والدور الاول فيه ٤ غرف نوم مع صاله كبيرة للايجارعلى ٨٥ الف ريال 
الموقع قريب من الخدمات


أخي الكريم الباحث عن العقار/ في حالة ع...","A villa in Al-Rakah Al-Janoubiyah on Street 40, consisting of a hall, a sitting room, a living room, and an American-style kitchen, with a maid’s room, a laundry room, a courtyard, a garage, and a swimming pool. The first floor has 4 bedrooms with a large hall for rent for 85 thousand riyals. 
The location is close to services


My dear brother, the real estate seeker/in case..."
Khobar,حي الصواري,Al-Sawari neighborhood,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"فيلا للايجار في العزيزية 
السعر ٤٥ألف ريال 

المساحه ٣١٢م دورين وملحق
للتواصل جوال   0558137611
ابوابرهيم مكتب الفيصل في العزيزية","Villa for rent in Al Aziziyah 
The price is 45 thousand riyals 

The area is 312 square meters, two floors and an annex
Contact us on mobile: 0558137611
Abu Ibrahim, Al-Faisal’s office in Al-Azizia"
Khobar,حي التحلية,Tahlia neighborhood,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"للايجار دوبلكس متصل بناء شخصي بحي التحلية بKhobar 

الدور الارضي مجلس رجال وغرفة طعام وصاله ومجلس نساء ودورتين مياه والمطبخ تفصيل ان شاء الله خلال أيام يكون جاهز 

الدور الاول ٤ غرف نوم ٢ منهم ماستر وغرفتين يخدمهم دورة مياه مع الصاله 

الملحق غرفة ودو...","Duplex connected to a personal building for rent in the Tahlia district of Khobar 

The ground floor is a men's sitting room, a dining room, a hall, a women's sitting room, two bathrooms, and the kitchen is detailed. God willing, within a few days it will be ready. 

The first floor has 4 bedrooms, 2 of them master, and two rooms served by a bathroom with a hall 

Annex room and bedroom..."
Khobar,حي البحيرة,Al-Buhaira neighborhood,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*عرض*
*دبلكس للإيجار*

الموقع / العزيزية حي البحيرة
المساحة / ٣٧٥م٢

*المواصفات*

٤ غرف نوم ٢منهم ماستر
مجلس 
صاله تطل على بركه 
مطبخ راكب الدواليب من مطابخ أبيات
جميع الستائر راكبه من القماش الجيد
المكيفات راكبة
ملحق لشغاله ومخزن كبير وسطح

*سعر الإ...","*an offer*
*Duplex for rent*

Location: Al-Azizia, Al-Buhaira district
Area: 375 m2

*Specifications*

4 bedrooms, 2 of them master
council 
A hall overlooking a pool 
Cupboard kitchen from Abyat Kitchens
All curtains are made of good fabric
Air conditioners are installed
An annex to his work, a large storeroom and a roof

*The price of..."
Khobar,حي الحزام الاخضر,Green belt neighborhood,Southern East,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555","Villa for rent or investment

A special location near Saad Hospital, Boudl Hotel, Movenpick, and others. 

Required annual rent: 180,000 thousand 

For inquiries: 0502505555"
Khobar,حي مدينة العمال,Workers City neighborhood,Southern East,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ...","Corner villa on two streets, fully renovated 
Close to Al Qadisiyah Club 

Sizes of rooms and halls:- 

ground floor
Hall 5.2 * 6 
Women's scarf 4.3 * 5.9
Kitchen 4* 4.3
Store 3.2 * 2.3 

First floor 
Hall 6 * 6.5 
Master room 1 5.4 * 5.6 Wardrobe room 2.15 * 4.3
g..."
Khobar,حي التحلية,Tahlia neighborhood,Northern East,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"فلة بحي الثنيانيه- Khobar
حوش و مدخلين و كراج على الزاويه والحوش يتسع لـثلاث سيارات تقريباً

- الدور الاول: 
مجلس و مقلط مع مغاسل و دورة مياه (رجال)

مجلس و صاله و مطبخ كبير و دورة مياه و مغاسل (نساء)

- الدور الثاني:
٤ غرف نوم ٣ منها ماستر
صاله كبيره...","Villa in Al-Thaniyya neighborhood - Khobar
A courtyard, two entrances, and a garage on the corner. The courtyard can accommodate approximately three cars

- First floor: 
A sitting room with sinks and a toilet (men)

A sitting room, a hall, a large kitchen, a bathroom, and sinks (for women)

- the second floor:
4 bedrooms, 3 of which are master
Big hall..."
Khobar,حي اللؤلؤ,Pearl district,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"دبلوكس للايجار في العزيزة حي اللؤلؤة مكون من حوش ومجلس خارجي ومجلس داخلي ودورة مياه ومجلط ومجلس نساء وصاله ودورة مياة ومطبخ 
وفوق غرفتين مستر روم وغرفتين عادي مع دورة مياة وصاله والملحق غرفتين مع حمام وسطح","Duplex for rent in Al-Aziza, the Pearl District, consisting of a courtyard, an outdoor sitting room, an indoor sitting room, a toilet, a cloakroom, a women’s sitting room, a hall, a toilet and a kitchen. 
Above there are two master rooms, two regular rooms with a bathroom and a hall, and the annex has two rooms with a bathroom and a rooftop."
Khobar,حي الكورنيش,Corniche neighborhood,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"فيلا فاخرة بكورنيش Khobar. يوجد فيديو واتساب. مكيفات مركزية  و مطابخ و دواليب لوفر راكبة.



الدور الأرضي: مجلس بدورة مياه و صالة معيشة  بدورة مياه و غرفة نوم ضيف بدورة مياه و غرفة خادمة بدورة مياه.

الدور الثاني: ٥ غرف نوم (٣ ماستر و ٢ بدورة مياه مشت...","Luxury villa in Khobar Corniche. There is a WhatsApp video. Central air conditioning, kitchens and fitted wardrobes.



Ground floor: a living room with a bathroom, a living room with a bathroom, a guest bedroom with a bathroom, and a maid’s room with a bathroom.

Second floor: 5 bedrooms (3 master and 2 with bathrooms..."
Khobar,حي المدينة Riyadhية,Riyadh city district,Southern West,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"شقه دوبلكس تتكون من 2 طابق مدخل خاص 
بالراكه الشماليه خلف بنده 
الطابق العلوي 
3 غرف نوم وصاله ومجلس ومطبخ و3 حممات 
الدور الاخير 
غرفتين وحمام وسطح 
مكيفه سبليت بالكامل 
السعر المطلوب 43000
للتواصل 

‭055 778 7836‬
في حاله عدم الرد يرجي التواصل واتس","Duplex apartment consisting of 2 floors, private entrance 
In the northern corner, behind Panda 
upstairs 
3 bedrooms, a living room, a living room, a kitchen, and 3 bathrooms 
The last floor 
Two rooms, a bathroom and a rooftop 
Fully split air conditioning 
Asking price 43000
To communicate 

055 778 7836
If there is no response, please contact us on WhatsApp"
Khobar,حي التحلية,Tahlia neighborhood,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"فلة في Khobar  حي التحلية مقابل البحر الدور الارضي= مجلس+مقلط+صالة+مطبخ+غرفة مختصرة+مطبخ ضيوف+مستودع+غرفة سائق خاص+٣ حمامات اعزكم الله+
الدور الاول= ثلاث اجنحة منها جناح مطل على الشاطئ+غزفتين نوم+صالة+الدور الثاني=غرفتين للخدم +غرفة غسيل+مستودع+حمام ا...","Villa in Khobar, Al-Tahlia neighborhood, facing the sea, ground floor = sitting room + living room + kitchen + brief room + guest kitchen + warehouse + private driver’s room + 3 bathrooms, may God bless you +
First floor = three suites, including a suite overlooking the beach + two bedrooms + a hall + second floor = two servants’ rooms + laundry room + warehouse + bathroom..."
Khobar,حي اللؤلؤ,Pearl district,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للإيجار فيلا دورين وملحق في حي الأصداف

المساحة : ٤٣٧ متر 

الدور الأرضي : 
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول : 
عدد ٥ غرف نوم ( ٣ غرف منها ماستر )

الدور الثاني :
 غرفتين - غرفة غسيل - دورة مياة

للت...","For rent, a two-storey villa and an annex in the Al-Asdaf neighborhood

Area: 437 meters 

Ground floor: 
An external courtyard - a bathroom - a sitting room - a dining room for men - a sitting room for women - a kitchen 

First floor: 
5 bedrooms (3 of them master)

the second floor :
 Two rooms - laundry room - bathroom

To..."
Khobar,حي الصواري,Al-Sawari neighborhood,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"دبلكس للأيجار حي الصواري ج ٤٣

مجلس خارجي (ديوانية) مؤثثه

الدور الأرضي :
مجلس رجال
مقلط
صاله كبيره
مجلس حريم
مطبخ
2 دورة مياه

الدور الاول :
اربع غرفه نوم ثنتين ماستر
صاله كبيره
4 دوره مياه 

الملحق :
 غرفه نوم
صاله
غرفه شغاله
غرفه غسيل
دوره مياه

ح...","Duplex for rent, Al-Sawari neighborhood, C. 43

An external hall (diwaniya) furnished

Ground floor:
Men's council
Mocked
Big hall
Harem council
kitchen
2 bathrooms

First floor:
Four bedrooms, two master
Big hall
4 bathrooms 

Appendix:
 Bedroom
Hall
Working room
Laundry room
Water cycle

H..."
Khobar,حي اللؤلؤ,Pearl district,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"حوش مجلس خارجي مجلس رجال دورة مياة مجلط  صاله مجلس نساء دورة مياة مطبخ 
غرفتين مستر روم وغرفتين مع دورة مياة وصاله
الملحق غرفتين ودورة مياة","Courtyards, an outdoor hall, a men’s hall, a cloakroom, a hall, a women’s hall, a bathroom, a kitchen 
Two master rooms and two rooms with a bathroom and a hall
The annex has two rooms and a bathroom"
Khobar,حي الكورنيش,Corniche neighborhood,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"فيلا فاخرة في حي كورنيش Khobar. أفضل حي بKhobar.

مكونات الفيلا:
الدور الأرض: صالة بدورة مياه و مجلس بدوره مياه و غرفة طعام و مطبخين و غرفة خادمة بدورة مياه.
الدور الثاني: ٥ غرف نوم و صالة و مطبخ.
الدور الثالث: جناح بدورة مياه و بلكونة.


الايجار السكن...","Luxury villa in Khobar Corniche neighborhood. Best neighborhood in Khobar.

Villa components:
Ground floor: a hall with a bathroom, a living room with a bathroom, a dining room, two kitchens, and a maid’s room with a bathroom.
Second floor: 5 bedrooms, a living room and a kitchen.
Third floor: suite with bathroom and balcony.


Accommodation rent..."
Khobar,حي الامواج,Al Amwaj neighborhood,West,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للأيجار ڤيلا دورين و ملحق في حي الأصداف

المساحة:437 متر 

الدور الأرضي :
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول :
عدد 5 غرف نوم (3 غرف ماستر)

الدور الثاني:
غرفتين - غرفة غسيل - دورة مياة

للتواصل : 

050...","For rent, a two-storey villa and an annex in the Asdaf neighborhood

Area: 437 meters 

Ground floor:
An external courtyard - a bathroom - a sitting room - a dining room for men - a sitting room for women - a kitchen 

First floor:
5 bedrooms (3 master rooms)

the second floor:
Two rooms - laundry room - bathroom

To contact: 

050..."
Khobar,حي العليا,Olaya district,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"للإيجار دبلوكس متصل مرتب جداً باركيه ومكيفات راكبة ومطابخ موقع مميز بتوفر المواقف وقربة من الخدمات الحيوية والمحال التجارية ومجمعات المطاعم نظافة المبنى كلياً خارجياً وداخلياً

0562222677
0554308667‬ ‬‬
‏‭ 0598935000","For rent, an attached duplex, very tidy, with parquet, installed air conditioners, and kitchens, a great location, with parking available, and close to vital services, shops, and restaurant complexes. The building is completely clean, both externally and internally.

0562222677
0554308667
0598935000"
Khobar,حي الحزام الاخضر,Green belt neighborhood,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"٤غرف نوم منهم غرفتين ماستر 
مجلس وصاله ومطبخ ٥ دوراه مياه 
غرفه شغاله وغرفه سواق 
البيت  مكيف بالكامل مركزي","4 bedrooms, including two master rooms 
Living room, kitchen, 5 bathrooms 
A maid's room and a driver's room 
The house is fully centrally air-conditioned"
Khobar,حي الصواري,Al-Sawari neighborhood,East,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"دبلكس جديد مكيف للايجار
الدور الارضي كراج سيارة مجالس مطبخ صالة 
الدور الثاني اربع غرف نوم غرفتين ماستر 
الدور الثاني  غرفة خادمة وغرفة غسيل 
يوجد ضمانات على السباكة والكهرباء ١٠ سنوات","New air-conditioned duplex for rent
Ground floor, car garage, living room, kitchen 
The second floor has four bedrooms and two master rooms 
The second floor is a maid's room and a laundry room 
There are 10-year guarantees on plumbing and electricity"
Khobar,حي الراكة الجنوبية,Southern Rakah neighborhood,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"فيلا في الراكة الجنوبية على شارع ٤٠ مكونة من صالة ومجلس ومقلط ومطبخ نظام امريكي مع غرفة خادمة وغرفة غسيل وحوش وقراج ومسبح والدور الاول فيه ٤ غرف نوم مع صاله كبيرة للايجارعلى ٨٥ الف ريال 
الموقع قريب من الخدمات


أخي الكريم الباحث عن العقار/ في حالة ع...","A villa in Al-Rakah Al-Janoubiyah on Street 40, consisting of a hall, a sitting room, a living room, and an American-style kitchen, with a maid’s room, a laundry room, a courtyard, a garage, and a swimming pool. The first floor has 4 bedrooms with a large hall for rent for 85 thousand riyals. 
The location is close to services


My dear brother, the real estate seeker/in case..."
Khobar,حي الصواري,Al-Sawari neighborhood,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"فيلا للايجار في العزيزية 
السعر ٤٥ألف ريال 

المساحه ٣١٢م دورين وملحق
للتواصل جوال   0558137611
ابوابرهيم مكتب الفيصل في العزيزية","Villa for rent in Al Aziziyah 
The price is 45 thousand riyals 

The area is 312 square meters, two floors and an annex
Contact us on mobile: 0558137611
Abu Ibrahim, Al-Faisal’s office in Al-Azizia"
Khobar,حي التحلية,Tahlia neighborhood,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"للايجار دوبلكس متصل بناء شخصي بحي التحلية بKhobar 

الدور الارضي مجلس رجال وغرفة طعام وصاله ومجلس نساء ودورتين مياه والمطبخ تفصيل ان شاء الله خلال أيام يكون جاهز 

الدور الاول ٤ غرف نوم ٢ منهم ماستر وغرفتين يخدمهم دورة مياه مع الصاله 

الملحق غرفة ودو...","Duplex connected to a personal building for rent in the Tahlia district of Khobar 

The ground floor is a men's sitting room, a dining room, a hall, a women's sitting room, two bathrooms, and the kitchen is detailed. God willing, within a few days it will be ready. 

The first floor has 4 bedrooms, 2 of them master, and two rooms served by a bathroom with a hall 

Annex room and bedroom..."
Khobar,حي البحيرة,Al-Buhaira neighborhood,West,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*عرض*
*دبلكس للإيجار*

الموقع / العزيزية حي البحيرة
المساحة / ٣٧٥م٢

*المواصفات*

٤ غرف نوم ٢منهم ماستر
مجلس 
صاله تطل على بركه 
مطبخ راكب الدواليب من مطابخ أبيات
جميع الستائر راكبه من القماش الجيد
المكيفات راكبة
ملحق لشغاله ومخزن كبير وسطح

*سعر الإ...","*an offer*
*Duplex for rent*

Location: Al-Azizia, Al-Buhaira district
Area: 375 m2

*Specifications*

4 bedrooms, 2 of them master
council 
A hall overlooking a pool 
Cupboard kitchen from Abyat Kitchens
All curtains are made of good fabric
Air conditioners are installed
An annex to his work, a large storeroom and a roof

*The price of..."
Khobar,حي الحزام الاخضر,Green belt neighborhood,Southern East,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555","Villa for rent or investment

A special location near Saad Hospital, Boudl Hotel, Movenpick, and others. 

Required annual rent: 180,000 thousand 

For inquiries: 0502505555"
Khobar,حي مدينة العمال,Workers City neighborhood,Southern East,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ...","Corner villa on two streets, fully renovated 
Close to Al Qadisiyah Club 

Sizes of rooms and halls:- 

ground floor
Hall 5.2 * 6 
Women's scarf 4.3 * 5.9
Kitchen 4* 4.3
Store 3.2 * 2.3 

First floor 
Hall 6 * 6.5 
Master room 1 5.4 * 5.6 Wardrobe room 2.15 * 4.3
g..."
Khobar,حي التحلية,Tahlia neighborhood,Northern East,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"فلة بحي الثنيانيه- Khobar
حوش و مدخلين و كراج على الزاويه والحوش يتسع لـثلاث سيارات تقريباً

- الدور الاول: 
مجلس و مقلط مع مغاسل و دورة مياه (رجال)

مجلس و صاله و مطبخ كبير و دورة مياه و مغاسل (نساء)

- الدور الثاني:
٤ غرف نوم ٣ منها ماستر
صاله كبيره...","Villa in Al-Thaniyya neighborhood - Khobar
A courtyard, two entrances, and a garage on the corner. The courtyard can accommodate approximately three cars

- First floor: 
A sitting room with sinks and a toilet (men)

A sitting room, a hall, a large kitchen, a bathroom, and sinks (for women)

- the second floor:
4 bedrooms, 3 of which are master
Big hall..."
Khobar,حي اللؤلؤ,Pearl district,West,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"دبلوكس للايجار في العزيزة حي اللؤلؤة مكون من حوش ومجلس خارجي ومجلس داخلي ودورة مياه ومجلط ومجلس نساء وصاله ودورة مياة ومطبخ 
وفوق غرفتين مستر روم وغرفتين عادي مع دورة مياة وصاله والملحق غرفتين مع حمام وسطح","Duplex for rent in Al-Aziza, the Pearl District, consisting of a courtyard, an outdoor sitting room, an indoor sitting room, a toilet, a cloakroom, a women’s sitting room, a hall, a toilet and a kitchen. 
Above there are two master rooms, two regular rooms with a bathroom and a hall, and the annex has two rooms with a bathroom and a rooftop."
Khobar,حي الكورنيش,Corniche neighborhood,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"فيلا فاخرة بكورنيش Khobar. يوجد فيديو واتساب. مكيفات مركزية  و مطابخ و دواليب لوفر راكبة.



الدور الأرضي: مجلس بدورة مياه و صالة معيشة  بدورة مياه و غرفة نوم ضيف بدورة مياه و غرفة خادمة بدورة مياه.

الدور الثاني: ٥ غرف نوم (٣ ماستر و ٢ بدورة مياه مشت...","Luxury villa in Khobar Corniche. There is a WhatsApp video. Central air conditioning, kitchens and fitted wardrobes.



Ground floor: a living room with a bathroom, a living room with a bathroom, a guest bedroom with a bathroom, and a maid’s room with a bathroom.

Second floor: 5 bedrooms (3 master and 2 with bathrooms..."
Khobar,حي المدينة Riyadhية,Riyadh city district,Southern West,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"شقه دوبلكس تتكون من 2 طابق مدخل خاص 
بالراكه الشماليه خلف بنده 
الطابق العلوي 
3 غرف نوم وصاله ومجلس ومطبخ و3 حممات 
الدور الاخير 
غرفتين وحمام وسطح 
مكيفه سبليت بالكامل 
السعر المطلوب 43000
للتواصل 

‭055 778 7836‬
في حاله عدم الرد يرجي التواصل واتس","Duplex apartment consisting of 2 floors, private entrance 
In the northern corner, behind Panda 
upstairs 
3 bedrooms, a living room, a living room, a kitchen, and 3 bathrooms 
The last floor 
Two rooms, a bathroom and a rooftop 
Fully split air conditioning 
Asking price 43000
To communicate 

055 778 7836
If there is no response, please contact us on WhatsApp"
Khobar,حي التحلية,Tahlia neighborhood,East,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"فلة في Khobar  حي التحلية مقابل البحر الدور الارضي= مجلس+مقلط+صالة+مطبخ+غرفة مختصرة+مطبخ ضيوف+مستودع+غرفة سائق خاص+٣ حمامات اعزكم الله+
الدور الاول= ثلاث اجنحة منها جناح مطل على الشاطئ+غزفتين نوم+صالة+الدور الثاني=غرفتين للخدم +غرفة غسيل+مستودع+حمام ا...","Villa in Khobar, Al-Tahlia neighborhood, facing the sea, ground floor = sitting room + living room + kitchen + brief room + guest kitchen + warehouse + private driver’s room + 3 bathrooms, may God bless you +
First floor = three suites, including a suite overlooking the beach + two bedrooms + a hall + second floor = two servants’ rooms + laundry room + warehouse + bathroom..."
Khobar,حي اللؤلؤ,Pearl district,West,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"للإيجار فيلا دورين وملحق في حي الأصداف

المساحة : ٤٣٧ متر 

الدور الأرضي : 
ديوانية خارجية - دورة مياة - مجلس - غرفة طعام رجال - مجلس نساء - مطبخ 

الدور الأول : 
عدد ٥ غرف نوم ( ٣ غرف منها ماستر )

الدور الثاني :
 غرفتين - غرفة غسيل - دورة مياة

للت...","For rent, a two-storey villa and an annex in the Al-Asdaf neighborhood

Area: 437 meters 

Ground floor: 
An external courtyard - a bathroom - a sitting room - a dining room for men - a sitting room for women - a kitchen 

First floor: 
5 bedrooms (3 of them master)

the second floor :
 Two rooms - laundry room - bathroom

To..."
Khobar,حي الصواري,Al-Sawari neighborhood,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"دبلكس للأيجار حي الصواري ج ٤٣

مجلس خارجي (ديوانية) مؤثثه

الدور الأرضي :
مجلس رجال
مقلط
صاله كبيره
مجلس حريم
مطبخ
2 دورة مياه

الدور الاول :
اربع غرفه نوم ثنتين ماستر
صاله كبيره
4 دوره مياه 

الملحق :
 غرفه نوم
صاله
غرفه شغاله
غرفه غسيل
دوره مياه

ح...","Duplex for rent, Al-Sawari neighborhood, C. 43

An external hall (diwaniya) furnished

Ground floor:
Men's council
Mocked
Big hall
Harem council
kitchen
2 bathrooms

First floor:
Four bedrooms, two master
Big hall
4 bathrooms 

Appendix:
 Bedroom
Hall
Working room
Laundry room
Water cycle

H..."
Khobar,حي اللؤلؤ,Pearl district,West,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"حوش مجلس خارجي مجلس رجال دورة مياة مجلط  صاله مجلس نساء دورة مياة مطبخ 
غرفتين مستر روم وغرفتين مع دورة مياة وصاله
الملحق غرفتين ودورة مياة","Courtyards, an outdoor hall, a men’s hall, a cloakroom, a hall, a women’s hall, a bathroom, a kitchen 
Two master rooms and two rooms with a bathroom and a hall
The annex has two rooms and a bathroom"
